	id	imitation_filename	reference_filename	wrong_pair	listener_id	is_imitation	is_right_imitation	rating
172	172	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-4902656044695552.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	2	False	False	
173	173	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-4907407083831296.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	8	True	True	17.0
174	174	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-4962956848660480.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	7	True	False	
175	175	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5086100271923200.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	2	True	True	70.0
176	176	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5117473128972288.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	10	True	True	57.0
177	177	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5134120153776128.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	2	True	True	65.0
178	178	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5155820207603712.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	2	True	True	75.0
179	179	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5165000163328000.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	6	True	True	28.0
180	180	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5196876336857088.wav	151Sounds of things_Alarm_Buzzer_reference.wav	True	0	True	False	
181	181	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5196876336857088.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	0	True	True	76.0
182	182	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5255879255392256.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	3	False	False	
183	183	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5387561610510336.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	9	True	True	78.0
184	184	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5488453881954304.wav	221Sounds of things_Liquid_Pour_Trickle_ dribble_reference.wav	True	1	True	False	
185	185	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5488453881954304.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	1	True	True	63.0
186	186	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5646535253557248.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	3	True	True	17.0
187	187	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5646535253557248.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	3	True	True	35.0
188	188	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5684793748488192.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	2	True	True	70.0
189	189	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5747350215589888.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	5	True	True	28.0
190	190	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5747350215589888.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	5	True	True	28.0
191	191	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-5863384125800448.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	7	True	True	61.0
192	192	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell-6176005400035328.wav	007Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Cowbell_reference.wav	False	2	True	True	84.0
193	193	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-4559695121481728.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	1	True	True	59.0
194	194	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-4857671362543616.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	2	True	True	90.0
195	195	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5088326407159808.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	10	True	True	81.0
196	196	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5094280574009344.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	9	True	True	97.0
197	197	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5255879255392256.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	9	True	True	82.0
198	198	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5255879255392256.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	9	True	True	85.0
199	199	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5360351650512896.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	12	True	True	79.0
200	200	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5438412681117696.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	3	True	True	81.0
201	201	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5700983627710464.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	5	True	True	96.0
202	202	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5700983627710464.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	5	True	True	95.0
203	203	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5709941587312640.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	10	True	True	74.0
204	204	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5709941587312640.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	10	True	True	89.0
205	205	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5718314357620736.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	9	True	True	13.0
206	206	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5742506566221824.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	9	True	True	83.0
207	207	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5744384540672000.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	2	True	True	75.0
208	208	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5763859801440256.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	9	True	True	97.0
209	209	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-5894845834985472.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	9	True	True	72.0
210	210	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-6047562524000256.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	4	True	True	70.0
211	211	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-6047562524000256.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	4	True	True	91.0
212	212	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-6047562524000256.wav	139Natural sounds_Thunderstorm_Thunder_reference.wav	True	4	True	False	
213	213	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-6253770883203072.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	7	True	True	94.0
214	214	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-6254370568011776.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	9	True	True	72.0
215	215	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-6276224166920192.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	12	True	True	100.0
216	216	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo-6560424031944704.wav	008Animal_Livestock_ farm animals_ working animals_Cattle_ bovinae_Moo_reference.wav	False	2	True	True	97.0
217	217	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-4585155687612416.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	7	True	True	91.0
218	218	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-4712479993102336.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	5	True	True	75.0
219	219	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-4712479993102336.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	5	True	True	83.0
220	220	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-4867408053403648.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	4	True	True	94.0
221	221	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5033977085689856.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	2	True	True	80.0
222	222	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5067921017536512.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	9	True	True	90.0
223	223	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5202835335544832.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	4	True	True	21.0
224	224	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5202835335544832.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	4	True	True	27.0
225	225	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5469315507683328.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	12	True	True	100.0
226	226	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5520113159634944.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	2	True	True	85.0
227	227	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5671984008527872.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	0	True	True	52.0
228	228	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5675941284020224.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	2	True	True	94.0
229	229	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5697423099822080.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	9	True	True	82.0
230	230	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5726488619909120.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	6	True	True	76.0
231	231	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5726488619909120.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	6	True	True	76.0
232	232	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5910360867471360.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	7	True	True	93.0
233	233	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5929566350606336.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	14	True	True	90.0
234	234	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-5948643521593344.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	11	True	True	15.0
235	235	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-6142991865479168.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	14	True	True	28.0
236	236	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-6305586710839296.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	9	True	True	47.0
237	237	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-6305586710839296.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	9	True	True	52.0
238	238	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-6322056568242176.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	12	True	True	100.0
239	239	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-6332573332537344.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	1	True	True	29.0
240	240	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck-6461481407217664.wav	009Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Cluck_reference.wav	False	2	True	True	91.0
241	241	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-4662146197618688.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	9	True	True	97.0
242	242	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-4662146197618688.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	9	True	True	97.0
243	243	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-4708540971220992.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	13	True	True	93.0
244	244	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-4708540971220992.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	13	True	True	87.0
245	245	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-4898689373962240.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	0	True	True	73.0
246	246	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5158919563378688.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	8	True	True	93.0
247	247	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5235879203307520.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	5	True	True	25.0
248	248	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5235879203307520.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	5	True	True	20.0
249	249	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5235879203307520.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	5	True	True	19.0
250	250	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5235879203307520.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	5	True	True	19.0
251	251	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5476318988730368.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	2	True	True	96.0
252	252	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5631986051842048.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	5	True	True	28.0
253	253	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5631986051842048.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	5	True	True	29.0
254	254	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5672220500164608.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	0	True	True	45.0
255	255	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo-5702797177651200.wav	010Animal_Livestock_ farm animals_ working animals_Fowl_Chicken_ rooster_Crowing_ cock-a-doodle-doo_reference.wav	False	4	True	True	13.0
